1762;0000011011100010;0000011011100010000110000001011
1763;0000011011100011;0000011011100011000001110100100
1764;0000011011100100;0000011011100100010110111101001
1765;0000011011100101;0000011011100101010001001000110
1766;0000011011100110;0000011011100110011001010110111
1767;0000011011100111;0000011011100111011110100011000
1768;0000011011101000;0000011011101000110111000101101
1769;0000011011101001;0000011011101001110000110000010
1770;0000011011101010;0000011011101010111000101110011
1771;0000011011101011;0000011011101011111111011011100
1772;0000011011101100;0000011011101100101000010010001
1773;0000011011101101;0000011011101101101111100111110
1774;0000011011101110;0000011011101110100111111001111
1775;0000011011101111;0000011011101111100000001100000
1776;0000011011110000;0000011011110000110011000001010
1777;0000011011110001;0000011011110001110100110100101
1778;0000011011110010;0000011011110010111100101010100
1779;0000011011110011;0000011011110011111011011111011
1780;0000011011110100;0000011011110100101100010110110
1781;0000011011110101;0000011011110101101011100011001
1782;0000011011110110;0000011011110110100011111101000
1783;0000011011110111;0000011011110111100100001000111
1784;0000011011111000;0000011011111000001101101110010
1785;0000011011111001;0000011011111001001010011011101
1786;0000011011111010;0000011011111010000010000101100
1787;0000011011111011;0000011011111011000101110000011
1788;0000011011111100;0000011011111100010010111001110
1789;0000011011111101;0000011011111101010101001100001
1790;0000011011111110;0000011011111110011101010010000
1791;0000011011111111;0000011011111111011010100111111
1792;0000011100000000;0000011100000000011111000010110
1793;0000011100000001;0000011100000001011000110111001
1794;0000011100000010;0000011100000010010000101001000
1795;0000011100000011;0000011100000011010111011100111
1796;0000011100000100;0000011100000100000000010101010
1797;0000011100000101;0000011100000101000111100000101
1798;0000011100000110;0000011100000110001111111110100
1799;0000011100000111;0000011100000111001000001011011
1800;0000011100001000;0000011100001000100001101101110
1801;0000011100001001;0000011100001001100110011000001
1802;0000011100001010;0000011100001010101110000110000
1803;0000011100001011;0000011100001011101001110011111
1804;0000011100001100;0000011100001100111110111010010
1805;0000011100001101;0000011100001101111001001111101
1806;0000011100001110;0000011100001110110001010001100
1807;0000011100001111;0000011100001111110110100100011
1808;0000011100010000;0000011100010000100101101001001
1809;0000011100010001;0000011100010001100010011100110
1810;0000011100010010;0000011100010010101010000010111
1811;0000011100010011;0000011100010011101101110111000
1812;0000011100010100;0000011100010100111010111110101
1813;0000011100010101;0000011100010101111101001011010
1814;0000011100010110;0000011100010110110101010101011
1815;0000011100010111;0000011100010111110010100000100
1816;0000011100011000;0000011100011000011011000110001
1817;0000011100011001;0000011100011001011100110011110
1818;0000011100011010;0000011100011010010100101101111
1819;0000011100011011;0000011100011011010011011000000
1820;0000011100011100;0000011100011100000100010001101
1821;0000011100011101;0000011100011101000011100100010
1822;0000011100011110;0000011100011110001011111010011
1823;0000011100011111;0000011100011111001100001111100
1824;0000011100100000;0000011100100000101101100000111
1825;0000011100100001;0000011100100001101010010101000
1826;0000011100100010;0000011100100010100010001011001
1827;0000011100100011;0000011100100011100101111110110
1828;0000011100100100;0000011100100100110010110111011
1829;0000011100100101;0000011100100101110101000010100
1830;0000011100100110;0000011100100110111101011100101
1831;0000011100100111;0000011100100111111010101001010
1832;0000011100101000;0000011100101000010011001111111
1833;0000011100101001;0000011100101001010100111010000
1834;0000011100101010;0000011100101010011100100100001
1835;0000011100101011;0000011100101011011011010001110
1836;0000011100101100;0000011100101100001100011000011
1837;0000011100101101;0000011100101101001011101101100
1838;0000011100101110;0000011100101110000011110011101
1839;0000011100101111;0000011100101111000100000110010
1840;0000011100110000;0000011100110000010111001011000
1841;0000011100110001;0000011100110001010000111110111
1842;0000011100110010;0000011100110010011000100000110
1843;0000011100110011;0000011100110011011111010101001
1844;0000011100110100;0000011100110100001000011100100
1845;0000011100110101;0000011100110101001111101001011
1846;0000011100110110;0000011100110110000111110111010
1847;0000011100110111;0000011100110111000000000010101
1848;0000011100111000;0000011100111000101001100100000
1849;0000011100111001;0000011100111001101110010001111
1850;0000011100111010;0000011100111010100110001111110
1851;0000011100111011;0000011100111011100001111010001
1852;0000011100111100;0000011100111100110110110011100
1853;0000011100111101;0000011100111101110001000110011
1854;0000011100111110;0000011100111110111001011000010
1855;0000011100111111;0000011100111111111110101101101
1856;0000011101000000;0000011101000000111101110011011
1857;0000011101000001;0000011101000001111010000110100
1858;0000011101000010;0000011101000010110010011000101
1859;0000011101000011;0000011101000011110101101101010
1860;0000011101000100;0000011101000100100010100100111
1861;0000011101000101;0000011101000101100101010001000
1862;0000011101000110;0000011101000110101101001111001
1863;0000011101000111;0000011101000111101010111010110
1864;0000011101001000;0000011101001000000011011100011
1865;0000011101001001;0000011101001001000100101001100
1866;0000011101001010;0000011101001010001100110111101
1867;0000011101001011;0000011101001011001011000010010
1868;0000011101001100;0000011101001100011100001011111
1869;0000011101001101;0000011101001101011011111110000
1870;0000011101001110;0000011101001110010011100000001
1871;0000011101001111;0000011101001111010100010101110
1872;0000011101010000;0000011101010000000111011000100
1873;0000011101010001;0000011101010001000000101101011
1874;0000011101010010;0000011101010010001000110011010
1875;0000011101010011;0000011101010011001111000110101
1876;0000011101010100;0000011101010100011000001111000
1877;0000011101010101;0000011101010101011111111010111
1878;0000011101010110;0000011101010110010111100100110
1879;0000011101010111;0000011101010111010000010001001
1880;0000011101011000;0000011101011000111001110111100
1881;0000011101011001;0000011101011001111110000010011
1882;0000011101011010;0000011101011010110110011100010
1883;0000011101011011;0000011101011011110001101001101
1884;0000011101011100;0000011101011100100110100000000
1885;0000011101011101;0000011101011101100001010101111
1886;0000011101011110;0000011101011110101001001011110
1887;0000011101011111;0000011101011111101110111110001
1888;0000011101100000;0000011101100000001111010001010
1889;0000011101100001;0000011101100001001000100100101
1890;0000011101100010;0000011101100010000000111010100
1891;0000011101100011;0000011101100011000111001111011
1892;0000011101100100;0000011101100100010000000110110
1893;0000011101100101;0000011101100101010111110011001
1894;0000011101100110;0000011101100110011111101101000
1895;0000011101100111;0000011101100111011000011000111
1896;0000011101101000;0000011101101000110001111110010
1897;0000011101101001;0000011101101001110110001011101
1898;0000011101101010;0000011101101010111110010101100
1899;0000011101101011;0000011101101011111001100000011
1900;0000011101101100;0000011101101100101110101001110
1901;0000011101101101;0000011101101101101001011100001
1902;0000011101101110;0000011101101110100001000010000
1903;0000011101101111;0000011101101111100110110111111
1904;0000011101110000;0000011101110000110101111010101
1905;0000011101110001;0000011101110001110010001111010
1906;0000011101110010;0000011101110010111010010001011
1907;0000011101110011;0000011101110011111101100100100
1908;0000011101110100;0000011101110100101010101101001
1909;0000011101110101;0000011101110101101101011000110
1910;0000011101110110;0000011101110110100101000110111
1911;0000011101110111;0000011101110111100010110011000
1912;0000011101111000;0000011101111000001011010101101
1913;0000011101111001;0000011101111001001100100000010
1914;0000011101111010;0000011101111010000100111110011
1915;0000011101111011;0000011101111011000011001011100
1916;0000011101111100;0000011101111100010100000010001
1917;0000011101111101;0000011101111101010011110111110
1918;0000011101111110;0000011101111110011011101001111
1919;0000011101111111;0000011101111111011100011100000
1920;0000011110000000;0000011110000000011101010100011
1921;0000011110000001;0000011110000001011010100001100
1922;0000011110000010;0000011110000010010010111111101
1923;0000011110000011;0000011110000011010101001010010
1924;0000011110000100;0000011110000100000010000011111
1925;0000011110000101;0000011110000101000101110110000
1926;0000011110000110;0000011110000110001101101000001
1927;0000011110000111;0000011110000111001010011101110
1928;0000011110001000;0000011110001000100011111011011
1929;0000011110001001;0000011110001001100100001110100
1930;0000011110001010;0000011110001010101100010000101
1931;0000011110001011;0000011110001011101011100101010
1932;0000011110001100;0000011110001100111100101100111
1933;0000011110001101;0000011110001101111011011001000
1934;0000011110001110;0000011110001110110011000111001
1935;0000011110001111;0000011110001111110100110010110
1936;0000011110010000;0000011110010000100111111111100
1937;0000011110010001;0000011110010001100000001010011
1938;0000011110010010;0000011110010010101000010100010
1939;0000011110010011;0000011110010011101111100001101
1940;0000011110010100;0000011110010100111000101000000
1941;0000011110010101;0000011110010101111111011101111
1942;0000011110010110;0000011110010110110111000011110
1943;0000011110010111;0000011110010111110000110110001
1944;0000011110011000;0000011110011000011001010000100
1945;0000011110011001;0000011110011001011110100101011
1946;0000011110011010;0000011110011010010110111011010
1947;0000011110011011;0000011110011011010001001110101
1948;0000011110011100;0000011110011100000110000111000
1949;0000011110011101;0000011110011101000001110010111
1950;0000011110011110;0000011110011110001001101100110
1951;0000011110011111;0000011110011111001110011001001
1952;0000011110100000;0000011110100000101111110110010
1953;0000011110100001;0000011110100001101000000011101
1954;0000011110100010;0000011110100010100000011101100
1955;0000011110100011;0000011110100011100111101000011
1956;0000011110100100;0000011110100100110000100001110
1957;0000011110100101;0000011110100101110111010100001
1958;0000011110100110;0000011110100110111111001010000
1959;0000011110100111;0000011110100111111000111111111
1960;0000011110101000;0000011110101000010001011001010
1961;0000011110101001;0000011110101001010110101100101
1962;0000011110101010;0000011110101010011110110010100
1963;0000011110101011;0000011110101011011001000111011
1964;0000011110101100;0000011110101100001110001110110
1965;0000011110101101;0000011110101101001001111011001
1966;0000011110101110;0000011110101110000001100101000
1967;0000011110101111;0000011110101111000110010000111
1968;0000011110110000;0000011110110000010101011101101
1969;0000011110110001;0000011110110001010010101000010
1970;0000011110110010;0000011110110010011010110110011
1971;0000011110110011;0000011110110011011101000011100
1972;0000011110110100;0000011110110100001010001010001
1973;0000011110110101;0000011110110101001101111111110
1974;0000011110110110;0000011110110110000101100001111
1975;0000011110110111;0000011110110111000010010100000
1976;0000011110111000;0000011110111000101011110010101
1977;0000011110111001;0000011110111001101100000111010
1978;0000011110111010;0000011110111010100100011001011
1979;0000011110111011;0000011110111011100011101100100
1980;0000011110111100;0000011110111100110100100101001
1981;0000011110111101;0000011110111101110011010000110
1982;0000011110111110;0000011110111110111011001110111
1983;0000011110111111;0000011110111111111100111011000
1984;0000011111000000;0000011111000000111111100101110
1985;0000011111000001;0000011111000001111000010000001
1986;0000011111000010;0000011111000010110000001110000
1987;0000011111000011;0000011111000011110111111011111
1988;0000011111000100;0000011111000100100000110010010
1989;0000011111000101;0000011111000101100111000111101
1990;0000011111000110;0000011111000110101111011001100
1991;0000011111000111;0000011111000111101000101100011
1992;0000011111001000;0000011111001000000001001010110
1993;0000011111001001;0000011111001001000110111111001
1994;0000011111001010;0000011111001010001110100001000
1995;0000011111001011;0000011111001011001001010100111
1996;0000011111001100;0000011111001100011110011101010
1997;0000011111001101;0000011111001101011001101000101
1998;0000011111001110;0000011111001110010001110110100
1999;0000011111001111;0000011111001111010110000011011
2000;0000011111010000;0000011111010000000101001110001
2001;0000011111010001;0000011111010001000010111011110
2002;0000011111010010;0000011111010010001010100101111
2003;0000011111010011;0000011111010011001101010000000
2004;0000011111010100;0000011111010100011010011001101
2005;0000011111010101;0000011111010101011101101100010
2006;0000011111010110;0000011111010110010101110010011
2007;0000011111010111;0000011111010111010010000111100
2008;0000011111011000;0000011111011000111011100001001
2009;0000011111011001;0000011111011001111100010100110
2010;0000011111011010;0000011111011010110100001010111
2011;0000011111011011;0000011111011011110011111111000
2012;0000011111011100;0000011111011100100100110110101
2013;0000011111011101;0000011111011101100011000011010
2014;0000011111011110;0000011111011110101011011101011
2015;0000011111011111;0000011111011111101100101000100
2016;0000011111100000;0000011111100000001101000111111
2017;0000011111100001;0000011111100001001010110010000
2018;0000011111100010;0000011111100010000010101100001
2019;0000011111100011;0000011111100011000101011001110
2020;0000011111100100;0000011111100100010010010000011
2021;0000011111100101;0000011111100101010101100101100
2022;0000011111100110;0000011111100110011101111011101
2023;0000011111100111;0000011111100111011010001110010
2024;0000011111101000;0000011111101000110011101000111
2025;0000011111101001;0000011111101001110100011101000
2026;0000011111101010;0000011111101010111100000011001
2027;0000011111101011;0000011111101011111011110110110
2028;0000011111101100;0000011111101100101100111111011
2029;0000011111101101;0000011111101101101011001010100
2030;0000011111101110;0000011111101110100011010100101
2031;0000011111101111;0000011111101111100100100001010
2032;0000011111110000;0000011111110000110111101100000
2033;0000011111110001;0000011111110001110000011001111
2034;0000011111110010;0000011111110010111000000111110
2035;0000011111110011;0000011111110011111111110010001
2036;0000011111110100;0000011111110100101000111011100
2037;0000011111110101;0000011111110101101111001110011
2038;0000011111110110;0000011111110110100111010000010
2039;0000011111110111;0000011111110111100000100101101
2040;0000011111111000;0000011111111000001001000011000
2041;0000011111111001;0000011111111001001110110110111
2042;0000011111111010;0000011111111010000110101000110
2043;0000011111111011;0000011111111011000001011101001
2044;0000011111111100;0000011111111100010110010100100
2045;0000011111111101;0000011111111101010001100001011
2046;0000011111111110;0000011111111110011001111111010
2047;0000011111111111;0000011111111111011110001010101
2048;0000100000000000;0000100000000000100101101010000
2049;0000100000000001;0000100000000001100010011111111
2050;0000100000000010;0000100000000010101010000001110
2051;0000100000000011;0000100000000011101101110100001
2052;0000100000000100;0000100000000100111010111101100
2053;0000100000000101;0000100000000101111101001000011
2054;0000100000000110;0000100000000110110101010110010
2055;0000100000000111;0000100000000111110010100011101
2056;0000100000001000;0000100000001000011011000101000
2057;0000100000001001;0000100000001001011100110000111
2058;0000100000001010;0000100000001010010100101110110
2059;0000100000001011;0000100000001011010011011011001
2060;0000100000001100;0000100000001100000100010010100
2061;0000100000001101;0000100000001101000011100111011
2062;0000100000001110;0000100000001110001011111001010
2063;0000100000001111;0000100000001111001100001100101
2064;0000100000010000;0000100000010000011111000001111
2065;0000100000010001;0000100000010001011000110100000
2066;0000100000010010;0000100000010010010000101010001
2067;0000100000010011;0000100000010011010111011111110
2068;0000100000010100;0000100000010100000000010110011
2069;0000100000010101;0000100000010101000111100011100
2070;0000100000010110;0000100000010110001111111101101
2071;0000100000010111;0000100000010111001000001000010
2072;0000100000011000;0000100000011000100001101110111
2073;0000100000011001;0000100000011001100110011011000
2074;0000100000011010;0000100000011010101110000101001
2075;0000100000011011;0000100000011011101001110000110
2076;0000100000011100;0000100000011100111110111001011
2077;0000100000011101;0000100000011101111001001100100
2078;0000100000011110;0000100000011110110001010010101
2079;0000100000011111;0000100000011111110110100111010
2080;0000100000100000;0000100000100000010111001000001
2081;0000100000100001;0000100000100001010000111101110
2082;0000100000100010;0000100000100010011000100011111
2083;0000100000100011;0000100000100011011111010110000
2084;0000100000100100;0000100000100100001000011111101
2085;0000100000100101;0000100000100101001111101010010
2086;0000100000100110;0000100000100110000111110100011
2087;0000100000100111;0000100000100111000000000001100
2088;0000100000101000;0000100000101000101001100111001
2089;0000100000101001;0000100000101001101110010010110
2090;0000100000101010;0000100000101010100110001100111
2091;0000100000101011;0000100000101011100001111001000
2092;0000100000101100;0000100000101100110110110000101
2093;0000100000101101;0000100000101101110001000101010
2094;0000100000101110;0000100000101110111001011011011
2095;0000100000101111;0000100000101111111110101110100
2096;0000100000110000;0000100000110000101101100011110
2097;0000100000110001;0000100000110001101010010110001
2098;0000100000110010;0000100000110010100010001000000
2099;0000100000110011;0000100000110011100101111101111
2100;0000100000110100;0000100000110100110010110100010
2101;0000100000110101;0000100000110101110101000001101
2102;0000100000110110;0000100000110110111101011111100
2103;0000100000110111;0000100000110111111010101010011
2104;0000100000111000;0000100000111000010011001100110
2105;0000100000111001;0000100000111001010100111001001
2106;0000100000111010;0000100000111010011100100111000
2107;0000100000111011;0000100000111011011011010010111
2108;0000100000111100;0000100000111100001100011011010
2109;0000100000111101;0000100000111101001011101110101
2110;0000100000111110;0000100000111110000011110000100
2111;0000100000111111;0000100000111111000100000101011
2112;0000100001000000;0000100001000000000111011011101
2113;0000100001000001;0000100001000001000000101110010
2114;0000100001000010;0000100001000010001000110000011
2115;0000100001000011;0000100001000011001111000101100
2116;0000100001000100;0000100001000100011000001100001
2117;0000100001000101;0000100001000101011111111001110
2118;0000100001000110;0000100001000110010111100111111
2119;0000100001000111;0000100001000111010000010010000
2120;0000100001001000;0000100001001000111001110100101
2121;0000100001001001;0000100001001001111110000001010
2122;0000100001001010;0000100001001010110110011111011
2123;0000100001001011;0000100001001011110001101010100
2124;0000100001001100;0000100001001100100110100011001
2125;0000100001001101;0000100001001101100001010110110
2126;0000100001001110;0000100001001110101001001000111
2127;0000100001001111;0000100001001111101110111101000
2128;0000100001010000;0000100001010000111101110000010
2129;0000100001010001;0000100001010001111010000101101
2130;0000100001010010;0000100001010010110010011011100
2131;0000100001010011;0000100001010011110101101110011
2132;0000100001010100;0000100001010100100010100111110
2133;0000100001010101;0000100001010101100101010010001
2134;0000100001010110;0000100001010110101101001100000
2135;0000100001010111;0000100001010111101010111001111
2136;0000100001011000;0000100001011000000011011111010
2137;0000100001011001;0000100001011001000100101010101
2138;0000100001011010;0000100001011010001100110100100
2139;0000100001011011;0000100001011011001011000001011
2140;0000100001011100;0000100001011100011100001000110
2141;0000100001011101;0000100001011101011011111101001
2142;0000100001011110;0000100001011110010011100011000
2143;0000100001011111;0000100001011111010100010110111
2144;0000100001100000;0000100001100000110101111001100
2145;0000100001100001;0000100001100001110010001100011
2146;0000100001100010;0000100001100010111010010010010
2147;0000100001100011;0000100001100011111101100111101
2148;0000100001100100;0000100001100100101010101110000
2149;0000100001100101;0000100001100101101101011011111
2150;0000100001100110;0000100001100110100101000101110
2151;0000100001100111;0000100001100111100010110000001
2152;0000100001101000;0000100001101000001011010110100
2153;0000100001101001;0000100001101001001100100011011
2154;0000100001101010;0000100001101010000100111101010
2155;0000100001101011;0000100001101011000011001000101
2156;0000100001101100;0000100001101100010100000001000
2157;0000100001101101;0000100001101101010011110100111
2158;0000100001101110;0000100001101110011011101010110
2159;0000100001101111;0000100001101111011100011111001
2160;0000100001110000;0000100001110000001111010010011
2161;0000100001110001;0000100001110001001000100111100
2162;0000100001110010;0000100001110010000000111001101
2163;0000100001110011;0000100001110011000111001100010
2164;0000100001110100;0000100001110100010000000101111
2165;0000100001110101;0000100001110101010111110000000
2166;0000100001110110;0000100001110110011111101110001
2167;0000100001110111;0000100001110111011000011011110
2168;0000100001111000;0000100001111000110001111101011
2169;0000100001111001;0000100001111001110110001000100
2170;0000100001111010;0000100001111010111110010110101
2171;0000100001111011;0000100001111011111001100011010
2172;0000100001111100;0000100001111100101110101010111
2173;0000100001111101;0000100001111101101001011111000
2174;0000100001111110;0000100001111110100001000001001
2175;0000100001111111;0000100001111111100110110100110
2176;0000100010000000;0000100010000000100111111100101
2177;0000100010000001;0000100010000001100000001001010
2178;0000100010000010;0000100010000010101000010111011
2179;0000100010000011;0000100010000011101111100010100
2180;0000100010000100;0000100010000100111000101011001
2181;0000100010000101;0000100010000101111111011110110
2182;0000100010000110;0000100010000110110111000000111
2183;0000100010000111;0000100010000111110000110101000
2184;0000100010001000;0000100010001000011001010011101
2185;0000100010001001;0000100010001001011110100110010
2186;0000100010001010;0000100010001010010110111000011
2187;0000100010001011;0000100010001011010001001101100
2188;0000100010001100;0000100010001100000110000100001
2189;0000100010001101;0000100010001101000001110001110
2190;0000100010001110;0000100010001110001001101111111
2191;0000100010001111;0000100010001111001110011010000
2192;0000100010010000;0000100010010000011101010111010
2193;0000100010010001;0000100010010001011010100010101
2194;0000100010010010;0000100010010010010010111100100
2195;0000100010010011;0000100010010011010101001001011
2196;0000100010010100;0000100010010100000010000000110
2197;0000100010010101;0000100010010101000101110101001
2198;0000100010010110;0000100010010110001101101011000
2199;0000100010010111;0000100010010111001010011110111
2200;0000100010011000;0000100010011000100011111000010
2201;0000100010011001;0000100010011001100100001101101
2202;0000100010011010;0000100010011010101100010011100
2203;0000100010011011;0000100010011011101011100110011
2204;0000100010011100;0000100010011100111100101111110
2205;0000100010011101;0000100010011101111011011010001
2206;0000100010011110;0000100010011110110011000100000
2207;0000100010011111;0000100010011111110100110001111
2208;0000100010100000;0000100010100000010101011110100
2209;0000100010100001;0000100010100001010010101011011
2210;0000100010100010;0000100010100010011010110101010
2211;0000100010100011;0000100010100011011101000000101
2212;0000100010100100;0000100010100100001010001001000
2213;0000100010100101;0000100010100101001101111100111
2214;0000100010100110;0000100010100110000101100010110
2215;0000100010100111;0000100010100111000010010111001
2216;0000100010101000;0000100010101000101011110001100
2217;0000100010101001;0000100010101001101100000100011
2218;0000100010101010;0000100010101010100100011010010
2219;0000100010101011;0000100010101011100011101111101
2220;0000100010101100;0000100010101100110100100110000
2221;0000100010101101;0000100010101101110011010011111
2222;0000100010101110;0000100010101110111011001101110
2223;0000100010101111;0000100010101111111100111000001
2224;0000100010110000;0000100010110000101111110101011
2225;0000100010110001;0000100010110001101000000000100
2226;0000100010110010;0000100010110010100000011110101
2227;0000100010110011;0000100010110011100111101011010
2228;0000100010110100;0000100010110100110000100010111
2229;0000100010110101;0000100010110101110111010111000
2230;0000100010110110;0000100010110110111111001001001
2231;0000100010110111;0000100010110111111000111100110
2232;0000100010111000;0000100010111000010001011010011
2233;0000100010111001;0000100010111001010110101111100
2234;0000100010111010;0000100010111010011110110001101
2235;0000100010111011;0000100010111011011001000100010
2236;0000100010111100;0000100010111100001110001101111
2237;0000100010111101;0000100010111101001001111000000
2238;0000100010111110;0000100010111110000001100110001
2239;0000100010111111;0000100010111111000110010011110
2240;0000100011000000;0000100011000000000101001101000
2241;0000100011000001;0000100011000001000010111000111
2242;0000100011000010;0000100011000010001010100110110
2243;0000100011000011;0000100011000011001101010011001
2244;0000100011000100;0000100011000100011010011010100
2245;0000100011000101;0000100011000101011101101111011
2246;0000100011000110;0000100011000110010101110001010
2247;0000100011000111;0000100011000111010010000100101
2248;0000100011001000;0000100011001000111011100010000
2249;0000100011001001;0000100011001001111100010111111
2250;0000100011001010;0000100011001010110100001001110
2251;0000100011001011;0000100011001011110011111100001
2252;0000100011001100;0000100011001100100100110101100
2253;0000100011001101;0000100011001101100011000000011
2254;0000100011001110;0000100011001110101011011110010
2255;0000100011001111;0000100011001111101100101011101
2256;0000100011010000;0000100011010000111111100110111
2257;0000100011010001;0000100011010001111000010011000
2258;0000100011010010;0000100011010010110000001101001
2259;0000100011010011;0000100011010011110111111000110
2260;0000100011010100;0000100011010100100000110001011
2261;0000100011010101;0000100011010101100111000100100
2262;0000100011010110;0000100011010110101111011010101
2263;0000100011010111;0000100011010111101000101111010
2264;0000100011011000;0000100011011000000001001001111
2265;0000100011011001;0000100011011001000110111100000
2266;0000100011011010;0000100011011010001110100010001
2267;0000100011011011;0000100011011011001001010111110
2268;0000100011011100;0000100011011100011110011110011
2269;0000100011011101;0000100011011101011001101011100
2270;0000100011011110;0000100011011110010001110101101
2271;0000100011011111;0000100011011111010110000000010
2272;0000100011100000;0000100011100000110111101111001
2273;0000100011100001;0000100011100001110000011010110
2274;0000100011100010;0000100011100010111000000100111
2275;0000100011100011;0000100011100011111111110001000
2276;0000100011100100;0000100011100100101000111000101
2277;0000100011100101;0000100011100101101111001101010
2278;0000100011100110;0000100011100110100111010011011
2279;0000100011100111;0000100011100111100000100110100
2280;0000100011101000;0000100011101000001001000000001
2281;0000100011101001;0000100011101001001110110101110
2282;0000100011101010;0000100011101010000110101011111
2283;0000100011101011;0000100011101011000001011110000
2284;0000100011101100;0000100011101100010110010111101
2285;0000100011101101;0000100011101101010001100010010
2286;0000100011101110;0000100011101110011001111100011
2287;0000100011101111;0000100011101111011110001001100
2288;0000100011110000;0000100011110000001101000100110
2289;0000100011110001;0000100011110001001010110001001
2290;0000100011110010;0000100011110010000010101111000
2291;0000100011110011;0000100011110011000101011010111
2292;0000100011110100;0000100011110100010010010011010
2293;0000100011110101;0000100011110101010101100110101
2294;0000100011110110;0000100011110110011101111000100
2295;0000100011110111;0000100011110111011010001101011
2296;0000100011111000;0000100011111000110011101011110
2297;0000100011111001;0000100011111001110100011110001
2298;0000100011111010;0000100011111010111100000000000
2299;0000100011111011;0000100011111011111011110101111
2300;0000100011111100;0000100011111100101100111100010
2301;0000100011111101;0000100011111101101011001001101
2302;0000100011111110;0000100011111110100011010111100
2303;0000100011111111;0000100011111111100100100010011
2304;0000100100000000;0000100100000000100001000111010
2305;0000100100000001;0000100100000001100110110010101
2306;0000100100000010;0000100100000010101110101100100
2307;0000100100000011;0000100100000011101001011001011
2308;0000100100000100;0000100100000100111110010000110
2309;0000100100000101;0000100100000101111001100101001
2310;0000100100000110;0000100100000110110001111011000
2311;0000100100000111;0000100100000111110110001110111
2312;0000100100001000;0000100100001000011111101000010
2313;0000100100001001;0000100100001001011000011101101
2314;0000100100001010;0000100100001010010000000011100
2315;0000100100001011;0000100100001011010111110110011
2316;0000100100001100;0000100100001100000000111111110
2317;0000100100001101;0000100100001101000111001010001
2318;0000100100001110;0000100100001110001111010100000
2319;0000100100001111;0000100100001111001000100001111
2320;0000100100010000;0000100100010000011011101100101
2321;0000100100010001;0000100100010001011100011001010
2322;0000100100010010;0000100100010010010100000111011
2323;0000100100010011;0000100100010011010011110010100
2324;0000100100010100;0000100100010100000100111011001
2325;0000100100010101;0000100100010101000011001110110
2326;0000100100010110;0000100100010110001011010000111
2327;0000100100010111;0000100100010111001100100101000
2328;0000100100011000;0000100100011000100101000011101
2329;0000100100011001;0000100100011001100010110110010
2330;0000100100011010;0000100100011010101010101000011
2331;0000100100011011;0000100100011011101101011101100
2332;0000100100011100;0000100100011100111010010100001
2333;0000100100011101;0000100100011101111101100001110
2334;0000100100011110;0000100100011110110101111111111
2335;0000100100011111;0000100100011111110010001010000
2336;0000100100100000;0000100100100000010011100101011
2337;0000100100100001;0000100100100001010100010000100
2338;0000100100100010;0000100100100010011100001110101
2339;0000100100100011;0000100100100011011011111011010
2340;0000100100100100;0000100100100100001100110010111
2341;0000100100100101;0000100100100101001011000111000
2342;0000100100100110;0000100100100110000011011001001
2343;0000100100100111;0000100100100111000100101100110
2344;0000100100101000;0000100100101000101101001010011
2345;0000100100101001;0000100100101001101010111111100
2346;0000100100101010;0000100100101010100010100001101
2347;0000100100101011;0000100100101011100101010100010
2348;0000100100101100;0000100100101100110010011101111
2349;0000100100101101;0000100100101101110101101000000
2350;0000100100101110;0000100100101110111101110110001
2351;0000100100101111;0000100100101111111010000011110
2352;0000100100110000;0000100100110000101001001110100
2353;0000100100110001;0000100100110001101110111011011
2354;0000100100110010;0000100100110010100110100101010
2355;0000100100110011;0000100100110011100001010000101
2356;0000100100110100;0000100100110100110110011001000
2357;0000100100110101;0000100100110101110001101100111
2358;0000100100110110;0000100100110110111001110010110
2359;0000100100110111;0000100100110111111110000111001
2360;0000100100111000;0000100100111000010111100001100
2361;0000100100111001;0000100100111001010000010100011
2362;0000100100111010;0000100100111010011000001010010
2363;0000100100111011;0000100100111011011111111111101
2364;0000100100111100;0000100100111100001000110110000
2365;0000100100111101;0000100100111101001111000011111
2366;0000100100111110;0000100100111110000111011101110
2367;0000100100111111;0000100100111111000000101000001
2368;0000100101000000;0000100101000000000011110110111
2369;0000100101000001;0000100101000001000100000011000
2370;0000100101000010;0000100101000010001100011101001
2371;0000100101000011;0000100101000011001011101000110
2372;0000100101000100;0000100101000100011100100001011
2373;0000100101000101;0000100101000101011011010100100
2374;0000100101000110;0000100101000110010011001010101
2375;0000100101000111;0000100101000111010100111111010
2376;0000100101001000;0000100101001000111101011001111
2377;0000100101001001;0000100101001001111010101100000
2378;0000100101001010;0000100101001010110010110010001
2379;0000100101001011;0000100101001011110101000111110
2380;0000100101001100;0000100101001100100010001110011
2381;0000100101001101;0000100101001101100101111011100
2382;0000100101001110;0000100101001110101101100101101
2383;0000100101001111;0000100101001111101010010000010
2384;0000100101010000;0000100101010000111001011101000
2385;0000100101010001;0000100101010001111110101000111
2386;0000100101010010;0000100101010010110110110110110
2387;0000100101010011;0000100101010011110001000011001
2388;0000100101010100;0000100101010100100110001010100
2389;0000100101010101;0000100101010101100001111111011
2390;0000100101010110;0000100101010110101001100001010
2391;0000100101010111;0000100101010111101110010100101
2392;0000100101011000;0000100101011000000111110010000
2393;0000100101011001;0000100101011001000000000111111
2394;0000100101011010;0000100101011010001000011001110
2395;0000100101011011;0000100101011011001111101100001
2396;0000100101011100;0000100101011100011000100101100
2397;0000100101011101;0000100101011101011111010000011
